Bigg Reaction ID,Reaction Name,Unnamed: 2,Metabolite,BiGG Metabolite ID,Metabolite Name
EX_4hatvlac_e,Exchange reaction for 4-hydroxy-atorvastatin-lactone in portal blood,,4hatvlac_e,4hatvlac_e,4-hydroxy-atorvastatin-lactone / para-hydroxy-atorvastatin lactone
EX_4hmdgluc_e,Exchange reaction for 4-OH-midazolam-glucuronide in hepatic vein,,4hmdgluc_e,4hmdgluc_e,4-OH-midazolam-glucuronide
EX_4ohmdz_e,Exchange reaction for 4-OH-midazolam in hepatic vein,,4ohmdz_e,4ohmdz_e,4-OH-midazolam
EX_56dhpvs_e,"Exchange reaction of 3-keto-5,6,-dihydroxy-pravastatin in hepatic vein",,56dhpvs_e,56dhpvs_e,"3-keto-5,6,-dihydroxy-pravastatin"
EX_56eppvs_e,"Exchange reaction of 5,6-epoxy-3-alpha-iso-pravastatin in hepatic vein",,56eppvs_e,56eppvs_e,"5,6-epoxy-3-alpha-iso-pravastatin"
EX_5ohfvs_e,Exchnage reaction for 5-hydroxy-fluvastatin in bile,,5ohfvs_e,5ohfvs_e,5-hydroxy-fluvastatin
EX_5ohfvsglu_e,Exchnage reaction for 5-hydroxy-fluvastatin-glucuronide in hepatic vein,,5ohfvsglu_e,5ohfvsglu_e,5-hydroxy-fluvastatin-glucuronide
EX_6ahglz_e,Exchange reaction for 6-alpha-OH-gliclazide in hepatic vein,,6ahglz_e,6ahglz_e,6-alpha-OH-gliclazide
EX_6bhglz_e,Exchange reaction for 6-beta-OH-gliclazide in hepatic vein,,6bhglz_e,6bhglz_e,6-beta-OH-gliclazide
EX_6bhglzglc_e,Exchange reaction for 6-beta-OH-gliclazide-glucuronide in hepatic vein,,6bhglzglc_e,6bhglzglc_e,6-beta-OH-gliclazide-glucuronide
EX_6csmvacid_e,Exchange reaction for 6-beta-carboxy-simvastatin-acid form in bile,,6csmvacid_e,6csmvacid_e,6-beta-carboxy-simvastatin-acid form
EX_6epvs_e,Exchange reaction for 6-epi-pravastatin in portal blood,,6epvs_e,6epvs_e,6-epipravastatin
EX_6hlvst_e,Exchange reaction for 6-beta-hydroxy-lovastatin in portal blood,,6hlvst_e,6hlvst_e,6-beta-hydroxy-lovastatin lactone form
EX_6hmsmvacid_e,Exchange reaction for6-beta-hydroxy-methyl-simvastatin-acid form in bile,,6hmsmvacid_e,6hmsmvacid_e,6-beta-hydroxy-methyl-simvastatin-acid form
EX_6hsmvacid_e,Exchange reaction for 6-beta-hydroxy simvastatin acid in bile,,6hsmvacid_e,6hsmvacid_e,6-beta-hydroxy simvastatin acid
EX_6melvacid_e,Exchange reaction for 6-exomethylene-lovastatin-acid form in bile,,6melvacid_e,6melvacid_e,6-exomethylene-lovastatin-acid form
EX_6melvst_e,Exchange reaction for 6-exomethylene-lovastatin in portal blood,,6melvst_e,6melvst_e,6-exomethylene-lovastatin lactone form
EX_6ohfvs_e,Exchnage reaction for 6-hydroxy-fluvastatin in bile,,6ohfvs_e,6ohfvs_e,6-hydroxy-fluvastatin
EX_6ohfvsglu_e,Exchange reaction for 6-hydroxy-fluvastatin-glucuronide in hepatic vein,,6ohfvsglu_e,6ohfvsglu_e,6-hydroxy-fluvastatin-glucuronide
EX_7ahglz_e,Exchange reaction for 7-alpha-OH-gliclazide in hepatic vein,,7ahglz_e,7ahglz_e,7-alpha-OH-gliclazide
EX_7bhglz_e,Exchange reaction for 7-beta-OH-gliclazide in hepatic vein,,7bhglz_e,7bhglz_e,7-beta-OH-gliclazide
EX_7bhglzglc_e,Exchange reaction for 7-beta-OH-gliclazide-glucuronide in hepatic vein,,7bhglzglc_e,7bhglzglc_e,7-beta-OH-gliclazide-glucuronide
EX_7hpvs_e,Exchange reaction of 7-hydroxy-3-alpha-iso-pravastatin in hepatic vein,,7hpvs_e,7hpvs_e,7-hydroxy-3-alpha-iso-pravastatin
EX_acmp_e,Exchange reaction for acetaminophen in small intestinal lumen,,acmp_e,acmp_e,Acetaminophen/paracetamol
EX_acmpglu_e,Exchange reaction for acetaminophen-glucuronide-conjugate in portal blood,,acmpglu_e,acmpglu_e,Acetaminophen glucuronide
EX_acmpglut_e,Exchange reaction for acetaminophen-glutathione-conjugate in intestinal lumen,,acmpglut_e,acmpglut_e,Acetaminophen-glutathione-conjugate
EX_allop_e,Exchange reaction for allopurinol in intestinal lumen,,allop_e,allop_e,Allopurinol
EX_am19cs_e,Exchange reaction for AM19-cyclosporine in hepatic vein,,am19cs_e,am19cs_e,AM19 (cyclosporine)
EX_am1a4ncs_e,Exchange reaction for AM1A4N-cyclosporine in bile,,am1a4ncs_e,am1a4ncs_e,AM1A4N (cyclosporine)
EX_am1accs_e,Exchange reaction for AM1Ac-cyclosporine in hepatic vein,,am1accs_e,am1accs_e,AM1Ac (cyclosporine)
EX_am1acs_e,Exchange reaction for AM1A (cyclosporine) in portal blood,,am1acs_e,am1acs_e,AM1A (cyclosporine)
EX_am1alcs_e,Exchange reaction for AM1AL (cyclosporine) in portal blood,,am1alcs_e,am1alcs_e,AM1AL (cyclosporine)
EX_am1c4n9cs_e,Exchange reaction for AM1c4N9-cyclosporine in bile,,am1c4n9cs_e,am1c4n9cs_e,AM1c4N9 (cyclosporine)
EX_am1c9cs_e,Exchange reaction for AM1c9-cyclosporine in hepatic vein,,am1c9cs_e,am1c9cs_e,AM1c9 (cyclosporine)
EX_am1ccs_e,Exchange reaction for AM1c-cyclosporine in hepatic vein,,am1ccs_e,am1ccs_e,AM1c (cyclosporine)
EX_am1cglc_e,Exchange reaction for AM1c-glucuronide in bile,,am1cglc_e,am1cglc_e,AM1c-glucuronide (cyclosporine)
EX_am1csa_e,Exchange reaction for AM1 (cyclosporine) in portal blood,,am1csa_e,am1csa_e,AM1 (cyclosporine)
EX_am4n9cs_e,Exchange reaction for AM4N9-cyclosporine in hepatic vein,,am4n9cs_e,am4n9cs_e,AM4N9 (cyclosporine)
EX_am4ncs_e,Exchange reaction for AM4N (cyclosporine) in portal blood,,am4ncs_e,am4ncs_e,AM4N (cyclosporine)
EX_am9csa_e,Exchange reaction for AM9 (cyclosporine) in portal blood,,am9csa_e,am9csa_e,AM9 (cyclosporine)
EX_atvacid_e,Exchange reaction for atorvastatin in intestinal lumen,,atvacid_e,atvacid_e,Atorvastatin-acid
EX_atvlac_e,Exchange reaction for atorvastatin-lactone in portal blood,,atvlac_e,atvlac_e,Atorvastatin-lactone
EX_caribup__R_e,Exchange reaction for R-carboxy ibuprofen in hepatic vein,,caribup__R_e,caribup__R_e,R-carboxy ibuprofen
EX_caribup_s_e,Exchange reaction for S-carboxy ibuprofen in hepatic vein,,caribup_s_e,caribup_s_e,S-carboxy ibuprofen
EX_caribupglu__S_e,Exchange reaction for S-carboxy ibuprofen glucuronide in hepatic vein,,caribupglu__S_e,caribupglu__S_e,S-carboxy ibuprofen glucuronide
EX_crglz_e,Exchange reaction for carboxy-gliclazide in hepatic vein,,crglz_e,crglz_e,Carboxy-gliclazide
EX_crvs_e,Exchange reaction for cerivastatin in intestinal lumen,,crvs_e,crvs_e,Cerivastatin
EX_crvsm1_e,Exchange reaction for cerivastatin-M1 in hepatic vein,,crvsm1_e,crvsm1_e,Cerivastatin-M1
EX_crvsm23_e,Exchange reaction for cerivastatin-M23 in hepatic vein,,crvsm23_e,crvsm23_e,Cerivastatin-M23
EX_crvsm24_e,Exchange reaction for cerivastatin-M24 in hepatic vein,,crvsm24_e,crvsm24_e,Cerivastatin-M24
EX_csa_e,Exchange reaction for cyclosporine in intestinal lumen,,csa_e,csa_e,Cyclosporine
EX_csasulp_e,Exchange reaction for cyclosporine-sulphate in hepatic vein,,csasulp_e,csasulp_e,Cyclosporine-sulphate
EX_cysacmp_e,Exchange reaction for cysteine-conjugate-acetaminophen in hepatic vein,,cysacmp_e,cysacmp_e,Cysteine-conjugate-acetaminophen
EX_deoxfvs_e,Exchange reaction for deoxy-fluvastatin-dinor in hepatic vein,,deoxfvs_e,deoxfvs_e,Deoxy-fluvastatin-dinor
EX_desfvs_e,Exchange reaction for N-desisopropyl-fluvastatin in bile,,desfvs_e,desfvs_e,N-desisopropyl-fluvastatin
EX_dhglz_e,Exchange reaction for dehydro-gliclazide in hepatic vein,,dhglz_e,dhglz_e,Dehydro-gliclazide
EX_dspvs_e,Exchange reaction of desacyl dehydro-pravastatin in hepatic vein,,dspvs_e,dspvs_e,Desacyl dehydro-pravastatin
EX_epoxtac_e,"Exchange reaction for 31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus in hepatic vein",,epoxtac_e,epoxtac_e,"31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus"
EX_fvs_e,Exchange reaction for fluvastatin in intestinal lumen,,fvs_e,fvs_e,Fluvastatin
EX_fvstet_e,Exchange reaction for des-isopropyl-dihydro-fluvastatin-tetranor in hepatic vein,,fvstet_e,fvstet_e,Des-isopropyl-dihydro-fluvastatin-tetranor
EX_fvstetglu_e,Exchange reaction for des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide in hepatic vein,,fvstetglu_e,fvstetglu_e,Des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide
EX_glc3meacp_e,Exchange reaction for glucuronide-conjugate of 3-methoxy-acetaminophen in hepatic vein,,glc3meacp_e,glc3meacp_e,Glucuronide-conjugate of 3-methoxy-acetaminophen
EX_glz_e,Exchange reaction for gliclazide in intestinal lumen,,glz_e,glz_e,Gliclazide
EX_gtacmp_e,Exchange reaction for glucuronide-thiomethyl-acetaminophen conjugate in hepatic vein,,gtacmp_e,gtacmp_e,Glucuronide-thiomethyl-acetaminophen conjugate
EX_ibup__R_e,Exchange reaction for ibuprofen R in intestinal lumen,,ibup__R_e,ibup__R_e,Ibuprofen-R
EX_ibup__S_e,Exchange reaction for ibuprofen S in intestinal lumen,,ibup__S_e,ibup__S_e,Ibuprofen-S
EX_ibupgluc_e,Exchange reaction for ibuprofen acyl glucuronide in portal blood,,ibupgluc_e,ibupgluc_e,Ibuprofen acyl glucuronide
EX_isolvstacid_e,"Exchange reaction for 3-hydroxy-iso-delta-4,5-hydroxy acid form of lovastatin in bile",,isolvstacid_e,isolvstacid_e,"3-hydroxy-iso-delta-4,5-hydroxy acid form of lovastatin"
EX_lst4exp_e,Exchange reaction for Losartan-E3174 in portal blood,,lst4exp_e,lst4exp_e,Losartan-E3174/ losartan-M6
EX_lstn_e,Exchange reaction for losartan in intestinal lumen,,lstn_e,lstn_e,Losartan
EX_lstn1gluc_e,Exchange reaction for Losartan-N1-glucuronide in hepatic vein,,lstn1gluc_e,lstn1gluc_e,Losartan-N1-glucuronide
EX_lstnm1_e,Exchange reaction for Losartan-M1 in hepatic vein,,lstnm1_e,lstnm1_e,Losartan-M1
EX_lstnm2_e,Exchange reaction for Losartan-M2 in hepatic vein,,lstnm2_e,lstnm2_e,Losartan-M2
EX_lstnm4_e,Exchange reaction for Losartan-M4 (glucuronide derivative) in hepatic vein,,lstnm4_e,lstnm4_e,Losartan-M4 (glucuronide derivative)
EX_lstnm5_e,Exchange reaction for Losartan-M5 in hepatic vein,,lstnm5_e,lstnm5_e,Losartan-M5
EX_lstnm7_e,Exchange reaction for Losartan-N2-glucuronide / Losartan-M7 in portal blood,,lstnm7_e,lstnm7_e,Losartan-N2-glucuronide / Losartan-M7
EX_lvst_e,Exchange reaction for lovastatin in intestinal lumen,,lvst_e,lvst_e,Lovastatin lactone form
EX_mdz_e,Exchange reaction for midazolam in intestinal lumen,,mdz_e,mdz_e,Midazolam
EX_mdzglc_e,Exchange reaction for midazolam-glucuronide in hepatic vein,,mdzglc_e,mdzglc_e,Midazolam-glucuronide
EX_meracmp_e,Exchange reaction for acetaminophen-mercapturate-conjugate in portal blood,,meracmp_e,meracmp_e,Acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen
EX_mhglz_e,Exchange reaction for Methyl-hydroxy-gliclazide in hepatic vein,,mhglz_e,mhglz_e,Methyl-hydroxy-gliclazide
EX_ndersv_e,Exchange reaction for N-desmethyl-rosuvastatin in bile,,ndersv_e,ndersv_e,N-desmethyl-rosuvastatin
EX_nfd_e,Exchange reaction for nifedipine in intestinal lumen,,nfd_e,nfd_e,Nifedipine
EX_nfdac_e,Exchange reaction of acid metabolite of nifedipine in portal vein,,nfdac_e,nfdac_e,Acid metabolite of nifedipine
EX_nfdlac_e,Exchange reaction of lactone form of nifedipine in portal vein,,nfdlac_e,nfdlac_e,Lactone form of nifedipine
EX_nfdnpy_e,Exchange reaction of nitropyridine metabolite of nifedipine in portal vein,,nfdnpy_e,nfdnpy_e,Nitropyridine metabolite of nifedipine
EX_nfdoh_e,Exchange reaction of hydroxy metabolite of nifedipine in portal vein,,nfdoh_e,nfdoh_e,Hydroxy metabolite of nifedipine
EX_oxyp_e,Exchange reaction for oxypurinol in portal blood,,oxyp_e,oxyp_e,Oxypurinol
EX_oxy1rb_e,Exchange reaction for oxypurinol-1-riboside in hepatic vein,,oxy1rb_e,oxy1rb_e,Oxypurinol-1-riboside
EX_oxy7rb_e,Exchange reaction for oxypurinol-7-riboside in hepatic vein,,oxy7rb_e,oxy7rb_e,Oxypurinol-7-riboside
EX_profvs_e,Exchnage reaction for des-isoproylpropionic-acid-fluvastatin in hepatic vein,,profvs_e,profvs_e,Des-isoproylpropionic-acid-fluvastatin
EX_ptvst_e,Exchange reaction for pitavastatin in intestinal lumen,,ptvst_e,ptvst_e,Pitavastatin
EX_ptvstlac_e,Exchange reaction for pravastatin-lactone in hepatic vein,,ptvstlac_e,ptvstlac_e,Pitavastatin-lactone
EX_ptvstm3_e,Exchange reaction for pitavastatin-M3 in bile,,ptvstm3_e,ptvstm3_e,Pitavastatin-M3
EX_pvs_e,Exchange reaction for pravastatin in intestinal lumen,,pvs_e,pvs_e,Pravastatin
EX_pvsgluc_e,Exchange reaction of pravastatin glucuronide in hepatic vein,,pvsgluc_e,pvsgluc_e,Pravastatin glucuronide
EX_rsv_e,Exchange reaction for rosuvastatin in intestinal lumen,,rsv_e,rsv_e,Rosuvastatin
EX_rsvlac_e,Exchange reaction for rosuvastatin-5S-lactone in bile,,rsvlac_e,rsvlac_e,Rosuvastatin-5S-lactone
EX_s3meacmp_e,Exchange reaction for sulphate-conjugate-3-methoxy-acetaminophen in hepatic vein,,s3meacmp_e,s3meacmp_e,Sulphate-conjugate-3-methoxy-acetaminophen
EX_smv_e,Exchange reaction for simvastatin in intestinal lumen,,smv_e,smv_e,Simvastatin lactone form
EX_smvacid_e,Exchange reaction for simvastatin dihydroxy acid form in hepatic vein,,smvacid_e,smvacid_e,Simvastatin dihydroxy acid form
EX_stacmp_e,Exchange reaction for sulphate-thiomethyl-acetaminophen conjugate in hepatic vein,,stacmp_e,stacmp_e,Sulphate-conjugate of thiomethyl-acetaminophen
EX_sulpacmp_e,Exchange reaction for acetaminophen-sulphate in hepatic vein,,sulpacmp_e,sulpacmp_e,Sulphate-conjugate-acetaminophen
EX_tacr_e,Exchange reaction for tacrolimus in intestinal lumen,,tacr_e,tacr_e,Tacrolimus
EX_tauribup__S_e,Exchange reaction for taurine conjugate of S-ibuprofen in hepatic vein,,tauribup__S_e,tauribup__S_e,Taurine conjugate of S-ibuprofen
EX_thrfvs_e,Exchange reaction for threo-isomer of fluvastain in hepatic vein,,thrfvs_e,thrfvs_e,Threo-isomer of fluvastain
EX_tlacfvs_e,Exchange reaction for trans-lactone-fluvastatin in hepatic vein,,tlacfvs_e,tlacfvs_e,Trans-lactone-fluvastatin
EX_tmd_e,Exchange reaction for torasemide in intestinal lumen,,tmd_e,tmd_e,Torasemide
EX_tmdm1_e,Exchange reaction for Torasemide-M1 in hepatic vein,,tmdm1_e,tmdm1_e,Torasemide-M1
EX_tmdm3_e,Exchange reaction for Torasemide-M3 in hepatic vein,,tmdm3_e,tmdm3_e,Torasemide-M3
EX_tmdm5_e,Exchange reaction for Torasemide-M5 in hepatic vein,,tmdm5_e,tmdm5_e,Torasemide-M5
EX_tripvs_e,Exchange reaction of triol metabolite of pravastatin in hepatic vein,,tripvs_e,tripvs_e,Triol metabolite of pravastatin
EX_tsacmgluc_e,Exchange reaction for thiomethyl-sulphoxide-acetaminophen-glucuronide in hepatic vein,,tsacmgluc_e,tsacmgluc_e,Thiomethyl-sulphoxide-acetaminophen-glucuronide
EX_tsacmsul_e,Exchange reaction for thiomethyl-sulphoxide-acetaminophen-sulphate in hepatic vein,,tsacmsul_e,tsacmsul_e,Thiomethyl-sulphoxide-acetaminophen-sulphate
EX_lvstacid_e,EX lvstacid(e),,lvstacid_e,lvstacid_e,Lovastatin-hydroxyacid form
EX_ptvstm13_e,EX ptvstm13(e),,ptvstm13_e,ptvstm13_e,Pitavastatin-M13
EX_caproic_e,EX caproic[e],,caproic_e,caproic_e,Caproic Acid
EX_1a25dhvitd2_e,EX 1a25dhvitd2(e),,1a25dhvitd2_e,1a25dhvitd2_e,"1-alpha,25-Dihydroxyvitamin D2"
EX_C13856_e,EX C13856[e],,C13856_e,C13856_e,2-Arachidonoylglycerol
EX_M02956_e,EX M02956[e],,M02956_e,M02956_e,Tags-Chylomicron-Pool
EX_M00234_e,EX M00234[e],,M00234_e,M00234_e,"1,2-Diacylglycerol-Chylomicron-Pool"
EX_M01807_e,EX M01807[e],,M01807_e,M01807_e,Fatty-Acid-Chylomicron-Pool
EX_M00503_e,EX M00503[e],,M00503_e,M00503_e,Monoacylglycerol-Chylomicron-Pool
EX_M00241_e,EX M00241[e],,M00241_e,M00241_e,"1,2-Diacylglycerol-VLDL-Pool"
EX_M01820_e,EX M01820[e],,M01820_e,M01820_e,Fatty-Acid-VLDL-Pool
EX_M00510_e,EX M00510[e],,M00510_e,M00510_e,1-Acylglycerol-VLDL-Pool
EX_M00003_e,EX M00003[e],,M00003_e,M00003_e,10Z-Heptadecenoic Acid
EX_M00008_e,EX M00008[e],,M00008_e,M00008_e,"11Z,14Z-Eicosadienoic Acid"
EX_M00010_e,EX M00010[e],,M00010_e,M00010_e,"11Z,14Z,17Z-Eicosatrienoic Acid"
EX_M00017_e,EX M00017[e],,M00017_e,M00017_e,13Z-Eicosenoic Acid
EX_M00019_e,EX M00019[e],,M00019_e,M00019_e,13Z-Octadecenoic Acid
EX_M00021_e,EX M00021[e],,M00021_e,M00021_e,"13Z,16Z-Docosadienoic Acid"
EX_M00115_e,EX M00115[e],,M00115_e,M00115_e,7Z-Octadecenoic Acid
EX_M00117_e,EX M00117[e],,M00117_e,M00117_e,7Z-Tetradecenoic Acid
EX_M00260_e,EX M00260[e],,M00260_e,M00260_e,"10Z,13Z,16Z,19Z-Docosatetraenoic Acid"
EX_M00265_e,EX M00265[e],,M00265_e,M00265_e,"10Z,13Z,16Z-Docosatriynoic Acid"
EX_M00315_e,EX M00315[e],,M00315_e,M00315_e,"12Z,15Z,18Z,21Z-Tetracosatetraenoic Acid"
EX_M00341_e,EX M00341[e],,M00341_e,M00341_e,"13Z,16Z,19Z-Docosatrienoic Acid"
EX_M01197_e,EX M01197[e],,M01197_e,M01197_e,7Z-Hexadecenoic Acid
EX_M01207_e,EX M01207[e],,M01207_e,M01207_e,"8Z,11Z-Eicosadienoic Acid"
EX_M01235_e,EX M01235[e],,M01235_e,M01235_e,9Z-Eicosenoic Acid
EX_M01238_e,EX M01238[e],,M01238_e,M01238_e,9Z-Heptadecenoic Acid
EX_M01582_e,EX M01582[e],,M01582_e,M01582_e,11Z-Docosenoic Acid
EX_M02053_e,EX M02053[e],,M02053_e,M02053_e,Heneicosanoic Acid
EX_M02457_e,EX M02457[e],,M02457_e,M02457_e,"5Z,8Z,11Z-Eicosatrienoic Acid"
EX_M02613_e,EX M02613[e],,M02613_e,M02613_e,Nonadecanoic Acid
EX_M02745_e,EX M02745[e],,M02745_e,M02745_e,5Z-Tetradecenoic Acid
EX_M03045_e,EX M03045[e],,M03045_e,M03045_e,Tricosanoic Acid
EX_M03051_e,EX M03051[e],,M03051_e,M03051_e,Tridecanoic Acid
EX_M03153_e,EX M03153[e],,M03153_e,M03153_e,17Z-Hexacosenoic Acid
EX_M02560_e,EX M02560[e],,M02560_e,M02560_e,Nefa-Blood-Pool-In
EX_M02561_e,EX M02561[e],,M02561_e,M02561_e,Nefa-Blood-Pool-Out
EX_C01601_e,EX C01601[e],,C01601_e,C01601_e,Nonanoate
EX_M02909_e,EX M02909[e],,M02909_e,M02909_e,Smcfa-Blood-Pool
EX_M02108_e,EX M02108[e],,M02108_e,M02108_e,Heptylic Acid
EX_M03117_e,EX M03117[e],,M03117_e,M03117_e,Undecylic Acid
EX_M03134_e,EX M03134[e],,M03134_e,M03134_e,Valeric Acid
EX_M01111_e,EX M01111[e],,M01111_e,M01111_e,5-L-Gamma-Glutamyl Amino Acid
EX_h2co3_e,EX h2co3 LPAREN e RPAREN ,,h2co3_e,h2co3_e,Carbonic acid
EX_M01872_e,EX M01872[e],,M01872_e,M01872_e,(Gal)1 (GalNAc)1 (GlcNAc)1 (Ser/Thr)1
EX_M01870_e,EX M01870[e],,M01870_e,M01870_e,        (GlcNAc)7 (Man)3 (Asn)1
EX_ditp_e,EX ditp[e],,ditp_e,ditp_e,DITP(4-)
EX_hnifedipine_e,EX hnifedipine[e],,hnifedipine_e,hnifedipine_e,Hnifedipine c
EX_M02446_e,EX M02446[e],,M02446_e,M02446_e,Maltoheptaose
EX_M02447_e,EX M02447[e],,M02447_e,M02447_e,Maltohexaose
EX_M02449_e,EX M02449[e],,M02449_e,M02449_e,Maltopentaose
EX_M02451_e,EX M02451[e],,M02451_e,M02451_e,Maltotetraose
EX_itacon_e,EX itacon[e],,itacon_e,itacon_e,Itaconate C5H4O4
EX_adpman_e,EX adpman[e],,adpman_e,adpman_e,Adenosine-5-Diphosphate-D-Mannose
EX_rbl__D_e,EX rbl D[e],,rbl__D_e,rbl__D_e,D-Ribulose
EX_M01966_e,EX M01966[e],,M01966_e,M01966_e,"D-Glucose 1,6-Bisphosphate"
EX_M02155_e,EX M02155[e],,M02155_e,M02155_e,Hyodesoxycholic Acid
EX_M01989_e,EX M01989[e],,M01989_e,M01989_e,Glycodeoxycholic Acid
EX_M02837_e,EX M02837[e],,M02837_e,M02837_e,Retinyl Palmitate
EX_gpi_sig_e,EX gpi sig[e],,gpi_sig_e,gpi_sig_e,Glycophosphatidylinositol (GPI) signal sequence (C-terminal peptide)
EX_M01881_e,EX M01881[e],,M01881_e,M01881_e,(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1
EX_M03131_e,EX M03131[e],,M03131_e,M03131_e,V3(Neuac)2-Gb5Cer ((Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1)
EX_n5m2masn_e,EX n5m2masn[e],,n5m2masn_e,n5m2masn_e,((N-acetyl-D-glucosaminyl)5-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)
EX_hretn_e,EX hretn[e],,hretn_e,hretn_e,4 hydroxy retinoic acid
EX_kdn_e,EX kdn[e],,kdn_e,kdn_e,2-keto-3-deoxy-D-glycero-D-galactononic acid
EX_m3gacpail_prot_hs_e,EX m3gacpail prot hs[e],,m3gacpail_prot_hs_e,m3gacpail_prot_hs_e,M3Gacpail Prot Heparan Sulfate
EX_dolichol__L_e,EX dolichol L[e],,dolichol__L_e,dolichol__L_e,"Dolichol, human liver homolog"
